SMILES,ABL1,ACHE,ADRB2,AR,BRAF,COX2,DRD2,EGFR,HDAC1,HTR2A,JAK2,MAOA,VEGFR2
CC(=O)CCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)COc1ccc2c(oc(=O)c3ccccc32)c1C,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCC3,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(=O)C[C@]1(C(C)=O)CC[C@H]2C3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(=O)N(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(=O)NC2=O,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N1C(=O)[C@@H](C)[C@@H]2[C@@H]1CCN2C(=O)[C@@H]1CCCN1S(=O)(=O)c1cccc2c(N(C)C)cccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N1CCN(CCOc2ccc3[nH]c(-c4cc5ccccc5nc4O)cc3c2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,1
CC(=O)N1CCN(Cc2cc(C)cc(Nc3nccc(-n4ccnc4-c4ccccc4)n3)c2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,1
CC(=O)N1CCN(Cc2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2)CC1,0,0,0,0,0,0,0,0,0,0,0,0,1
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccc(C)cc1,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(C)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(Cl)c1,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccccc1Cl,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(C)cc1,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0,1,0
CC(=O)NCCCCCc1csc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)NO,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC1CCCCC1)C(N)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)NCCc1ccccc1)C(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@H](C)C(=O)NCCC1CCCCC1)C(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@H](C)C(=O)NCCc1ccccc1)C(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N[C@@H](Cc1ccc(P(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,0,0,0,0,1,0,0,0,0,0,0,0,0
CC(=O)Nc1cc(Cl)ccc1/C=C/C(=O)N1CCN(Cc2ccc(F)cc2)C[C@H]1C,0,0,1,0,0,0,1,0,0,1,0,0,0
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
CC(=O)Nc1ccc(-c2csc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)n2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(=O)Nc1ccc(C)c(Nc2nccc(-c3cccnc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,0,0,1,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1ccc(Cc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1ccc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)cn1,0,0,0,0,1,0,0,0,0,0,0,0,0
CC(=O)Nc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,1,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1ccc(OCc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1ccc(Oc2cncc(Nc3cccc(-c4cnco4)c3)n2)c2ccccc12,0,0,0,0,1,0,0,0,0,0,0,0,0
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1,0,1,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NCCCc3ccccc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NCCOc3ccccc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NCCc3ccccc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NCc3cc(C)[nH]n3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NCc3cc(C)on3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NCc3ccc(F)c(Cl)c3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NCc3ccc4c(c3)OCCO4)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NCc3ccc4c(c3)OCO4)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NCc3cccc(F)c3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NCc3ccccc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NCc3ccccn3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NCc3ccoc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(NN(C)c3ccccc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3cc(Cl)nc(Cl)c3)n2)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3ccc(F)c(Cl)c3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3ccc(N4CCOCC4)cc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3ccc(OC(F)(F)F)cc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)C(=O)OC4)n2)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OC(F)(F)O4)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OCCCO4)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OCCO4)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OCO4)n2)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3cccc(-c4cnco4)c3)n2)c1,0,0,0,0,1,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3cccc(O)c3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3cccc(OCCN)c3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3cccc4c3OC(F)(F)C(F)(F)O4)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3ccccc3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(-c2cncc(Nc3nc(C(C)(C)C)cs3)n2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,1,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc2c(Oc3cncc(Nc4ccc5c(c4)C(=O)OC5)n3)cccc12,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1cccc2c(Oc3cncc(Nc4cccc(-c5cnco5)c4)n3)cccc12,0,0,0,0,1,0,0,0,0,0,0,0,0
CC(=O)Nc1cccn2c(C#Cc3cc(C(=O)Nc4cc(-n5ccnc5)cc(C(F)(F)F)c4)ccc3C)cnc12,1,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)OCCCCCSc1ccccc1OC(C)=O,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)OCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(F)cc2)c1C,0,0,0,0,0,1,0,0,0,0,0,0,0
CC(=O)O[C@]1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)[C@@H]5CC5[C@]4(C)C3CC[C@@]21C,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccc([N+](C)(C)Cc2ccccc2)cc1.[Br-],0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC(C)=O)cc4n3C)n(C)c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC(C)=O)ccc3n1C)n2C,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1cccc([N+](C)(C)Cc2ccccc2)c1.[Br-],0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(OC(C)=O)c4n3C)n(C)c12,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(OC(C)=O)cccc3n1C)n2C,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SC1CCCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SCCCCC#N,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SCCCCC(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SCCCCCBr,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SCCCCCC(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SCCCCCCBr,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SCCCCCCI,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SCCCCCO,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SCCCOc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SCCCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SCCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1SCc1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)Oc1ccccc1[N+](C)(C)Cc1ccccc1.[Br-],0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)SCC/C=C/[C@@H]1CC(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C(C)C)C(=O)NCC(=O)O1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(=O)c1c(C)nn2c3ccccc3n(CCN3CCOCC3)c12,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)c1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(F)cc2)c1C,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)c1ccc(-n2c(C)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C(F)(F)C(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(=O)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,0,0,0,0,0,0,0,0,0,0,0,0,1
CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,0,0,0,0,0,0,1,0,0,1,0,0,0
CC(=O)c1sc(NC(=O)N[C@@H]2CN(C(C)=O)CC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,0,0,0,0,0,0,1,0,0,0,0,0,0
CC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1csc(N)n1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)n1cccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)n1cccn1.Cl,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C(=O)Nc1ccccc1)(C(=O)Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2N)cc1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C(=O)O)c1ccc(CC2CCCC2O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,0,0,0,0,0,1,0,0,0,0,0,0,0
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,0,0,0,0,0,0,1,0,0,0,0,0,0
CC(C)(C#N)NC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
CC(C)(C(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)n1cccn1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)/C(O)=C/c1nc2cc(Cl)ccc2oc1=O,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)C(=O)N[C@@H](CCCCCS)C(=O)NC1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)CCCc1ncc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)o1,0,0,1,0,0,0,0,0,0,0,0,0,0
CC(C)(C)CNC1=NCCNC(c2ccccc2F)=C1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)CNc1nc2cc[nH]c(=O)c2cc1-c1ccc(F)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)NC(=O)NCCNc1nccc(-c2[nH]c(C3CC3)nc2-c2ccccc2Cl)n1,0,0,0,0,1,0,0,0,0,0,0,0,0
CC(C)(C)NC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCC1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(C)(C)NC(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)NC(=O)Nc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1,1,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)NC(=O)[C@H](CCCCCS)NC(=O)OC(C)(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)NC(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)NC(=S)N[C@@H](CCCCCS)C(=O)NC1CCCC1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(C)(C)NC1=NCCNC(c2ccc(C#N)cc2)=C1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)NC1=NCCNC(c2ccc(F)cc2)=C1,0,0,0,0,0,0,0,0,0,1,0,0,0
CC(C)(C)NC1=NCCNC(c2ccc(F)cc2F)=C1,0,0,0,0,0,0,0,0,0,1,0,0,0
CC(C)(C)NC1=NCCNC(c2cccc(C(F)(F)F)c2)=C1,0,0,0,0,0,0,0,0,0,1,0,0,0
CC(C)(C)NC1=NCCNC(c2ccccc2)=C1,0,0,0,0,0,0,0,0,0,1,0,0,0
CC(C)(C)NC1=NCCNC(c2ccccc2Cl)=C1,0,0,0,0,0,0,0,0,0,1,0,0,0
CC(C)(C)NC1=NCCNC(c2ccccc2F)=C1,0,0,0,0,0,0,0,0,0,1,0,0,0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0,0,1,0,0,0,0,0,0,0,0,0,0
CC(C)(C)NS(=O)(=O)c1ccc(-c2cc(Cl)c3[nH]nc(N)c3c2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)c(Cl)c1,0,0,0,0,0,0,0,0,0,0,1,0,0
CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,0,0,0,0,0,0,0,0,0,0,1,0,0
CC(C)(C)NS(=O)(=O)c1cccc(-c2ccc3[nH]nc(N)c3c2)c1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N1C2CCC1CN(c1ccc(C(=O)Nc3ccccc3N)cn1)C2,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(C)(C)OC(=O)N1CC2CC1CN2c1ccc(C(=O)Nc2ccccc2N)cn1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(C)(C)OC(=O)N1CC2CCC1CN2c1ccc(C(=O)Nc2ccccc2N)cn1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(C)(C)OC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N1CCN(c2ccc(C(=O)Nc3ccccc3N)cn2)C[C@@H]1Cc1ccccc1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)N21,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@@H]1C(=O)N(c3ccc(C#N)cc3)C(=O)N21,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@@H]1C(=O)N(c3ccc([N+](=O)[O-])c4ccccc34)C(=O)N21,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)N21,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@H]1C(=O)N(c3ccc(C#N)cc3)C(=O)N21,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@H]1C(=O)N(c3ccc([N+](=O)[O-])c4ccccc34)C(=O)N21,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@]1(C)C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)N21,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N1C[C@H]2C[C@@H]1[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)N21,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N1C[C@H]2C[C@@H]1[C@H]1C(=O)N(c3ccc([N+](=O)[O-])cc3)C(=O)N21,0,0,0,1,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)NC12CC3CC(CC(C3)C1)C2,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCCC1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)NC1CCCCCC1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)Nc1cccc(-c2ccccc2)c1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(C)(C)OC(=O)N[C@@H](CCCCCS)C(=O)Nc1cnc2ccccc2c1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(C)(C)OC(=O)Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,0,0,0,0,0,0,0,0,0,0,0,0,1
CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,0,0,0,0,0,0,1,0,0,0,0,0,0
CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)c1ccc(-c2csc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)n2)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0,0,0,0,0,0,1,0,0,0,0,0,0
CC(C)(C)c1ccc(C(=O)NO)cc1,0,0,0,0,0,0,0,0,1,0,0,0,0
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(/C=C/C(=O)NO)cc2)cc1,0,0,0,0,0,0,0,0,1,0,0,0,0
